zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,duree_submersion_jours,is_riverain
Z0192,2018,293.1,21,10.0,12.8,,0,0,0
Z0192,2019,430.6,28,10.0,14.6,,1,1,0
Z0192,2020,563.5,36,11.7,23.9,,0,0,0
Z0192,2021,503.1,40,15.6,22.2,,0,0,0
Z0192,2022,315.9,24,10.3,19.2,,0,0,0
Z0192,2023,423.0,33,10.0,17.5,,0,0,0
Z0192,2024,543.7,40,27.1,56.3,,0,0,0
Z0193,2015,407.8,32,12.0,21.1,,0,0,0
Z0193,2016,503.7,34,28.1,46.2,,0,0,0
Z0193,2017,453.3,33,12.3,26.5,,0,0,0
Z0193,2018,398.1,26,20.7,39.9,,0,0,0
Z0193,2019,350.1,32,21.2,46.2,,0,0,0
Z0193,2020,294.9,23,10.0,15.9,,0,0,0
Z0193,2021,366.1,25,22.7,44.9,,0,0,0
Z0193,2022,568.5,37,35.4,47.5,,0,0,0
Z0193,2023,406.4,26,10.0,15.8,,0,0,0
Z0193,2024,590.8,39,21.0,44.7,,0,0,0
Z0194,2015,705.1,43,21.4,27.0,,0,0,0
Z0194,2016,690.8,53,122.0,259.9,,1,5,0
Z0194,2017,460.7,33,17.5,35.5,,0,0,0
Z0194,2018,560.1,34,43.5,71.9,,1,8,0
Z0194,2019,927.3,67,67.1,130.8,,0,0,0
Z0194,2020,1019.6,72,37.4,49.3,,0,0,0
Z0194,2021,683.9,53,14.7,26.1,,1,1,0
Z0194,2022,649.7,56,30.0,50.2,,0,0,0
Z0194,2023,784.4,51,39.4,49.1,,1,10,0
Z0194,2024,754.3,52,100.2,171.3,,1,9,0
Z0195,2015,854.9,60,99.0,212.9,,0,0,0
Z0195,2016,669.9,50,25.0,46.3,,0,0,0
Z0195,2017,754.1,55,26.5,51.6,,0,0,0
Z0195,2018,1056.8,71,110.0,241.8,,1,7,0
Z0195,2019,569.4,38,18.8,40.8,,0,0,0
Z0195,2020,679.2,48,33.2,44.2,,0,0,0
Z0195,2021,545.5,34,46.0,76.2,,0,0,0
Z0195,2022,571.0,37,35.9,45.0,,0,0,0
Z0195,2023,673.0,46,13.9,22.4,,0,0,0
Z0195,2024,888.9,63,17.4,31.8,,0,0,0
Z0196,2015,493.1,31,15.1,27.6,,0,0,0
Z0196,2016,468.1,33,28.8,60.2,,0,0,0
Z0196,2017,720.0,50,34.2,45.9,,1,3,0
Z0196,2018,771.6,53,60.8,95.3,,0,0,0
Z0196,2019,488.4,30,15.6,20.8,,1,5,0
Z0196,2020,845.1,63,51.4,110.4,,1,4,0
Z0196,2021,690.5,52,10.0,15.7,,1,6,0
Z0196,2022,1012.0,74,40.0,86.9,,1,6,0
Z0196,2023,881.0,63,35.2,65.5,,0,0,0
Z0196,2024,732.7,59,32.0,57.6,,0,0,0
Z0197,2015,784.5,56,41.2,66.2,,0,0,0
Z0197,2016,770.2,53,26.1,55.3,,0,0,0
Z0197,2017,865.1,63,17.0,32.1,,0,0,0
Z0197,2018,816.4,54,42.8,58.9,,0,0,0
Z0197,2019,752.6,47,46.8,102.5,,0,0,0
Z0197,2020,956.6,66,68.6,129.1,,0,0,0
Z0197,2021,764.6,62,41.2,74.4,,0,0,0
Z0197,2022,914.1,61,15.8,25.4,,0,0,0
Z0197,2023,596.1,41,45.6,57.8,,0,0,0
Z0197,2024,833.2,53,30.6,63.1,,0,0,0
Z0198,2015,853.2,66,29.2,41.6,,0,0,0
Z0198,2016,942.0,64,17.3,24.4,,0,0,0
Z0198,2017,524.6,32,31.3,46.1,,0,0,0
Z0198,2018,675.1,49,39.7,85.9,,0,0,0
Z0198,2019,1156.4,81,42.2,58.7,,0,0,0
Z0198,2020,881.0,62,30.9,40.3,,0,0,0
Z0198,2021,604.8,39,22.3,46.8,,0,0,0
Z0198,2022,1129.3,82,34.4,46.2,,0,0,0
Z0198,2023,739.7,54,37.8,64.9,,0,0,0
Z0198,2024,626.7,46,34.0,66.0,,0,0,0
Z0199,2015,500.3,34,46.1,69.7,,1,8,0
Z0199,2016,915.4,67,51.7,65.0,,1,7,0
Z0199,2017,691.7,54,10.0,14.1,,1,4,0
Z0199,2018,614.0,42,31.1,46.3,,1,2,0
Z0199,2019,738.2,54,35.8,58.1,,1,15,0
Z0199,2020,604.8,38,19.5,34.7,,1,11,0
Z0199,2021,652.7,44,35.8,77.8,,1,4,0
Z0199,2022,856.6,63,84.6,152.5,,1,6,0
Z0199,2023,841.3,61,10.0,18.1,,1,10,0
Z0199,2024,1095.6,76,90.3,195.4,,1,3,0
Z0200,2015,1011.6,70,46.7,62.9,,0,0,0
Z0200,2016,803.7,60,26.7,40.4,,0,0,0
Z0200,2017,750.9,58,10.5,15.7,,0,0,0
Z0200,2018,916.9,67,36.7,53.9,,1,1,0
Z0200,2019,684.2,46,30.8,39.1,,0,0,0
Z0200,2020,744.8,50,71.4,141.2,,0,0,0
Z0200,2021,541.5,37,20.0,41.6,,0,0,0
Z0200,2022,1567.3,90,124.5,200.9,,1,5,0
Z0200,2023,747.4,51,53.1,113.4,,0,0,0
Z0200,2024,889.6,63,42.7,71.3,,0,0,0
Z0201,2015,800.7,55,30.6,51.0,,0,0,0
Z0201,2016,633.9,44,22.8,43.0,,0,0,0
Z0201,2017,840.5,64,49.3,73.5,,0,0,0
Z0201,2018,525.9,35,10.0,20.0,,0,0,0
Z0201,2019,555.7,46,28.1,57.6,,1,1,0
Z0201,2020,643.6,42,75.9,162.1,,1,10,0
Z0201,2021,752.5,49,32.2,65.7,,1,12,0
Z0201,2022,753.1,55,25.4,36.4,,0,0,0
Z0201,2023,555.1,26,20.6,44.6,,1,8,0
Z0201,2024,610.5,45,18.2,22.6,,0,0,0
Z0202,2015,497.3,36,23.7,44.3,,0,0,0
Z0202,2016,752.8,56,18.9,23.5,,0,0,0
Z0202,2017,866.5,65,39.8,54.6,,1,3,0
Z0202,2018,752.8,57,63.5,127.3,,1,4,0
Z0202,2019,612.2,44,30.1,48.5,,1,3,0
Z0202,2020,875.0,60,87.9,171.2,,1,12,0
Z0202,2021,720.2,47,49.7,80.7,,1,1,0
Z0202,2022,761.1,58,20.4,26.3,,0,0,0
Z0202,2023,627.3,40,10.0,17.7,,0,0,0
Z0202,2024,789.3,56,30.2,41.8,,1,2,0
Z0203,2015,918.4,73,65.5,129.0,,1,25,0
Z0203,2016,390.4,28,13.3,20.0,,0,0,0
Z0203,2017,605.7,43,35.0,44.2,,0,0,0
Z0203,2018,608.2,38,24.4,35.0,,1,4,0
Z0203,2019,527.9,40,10.0,16.5,,1,2,0
Z0203,2020,1074.1,75,26.9,42.2,,0,0,0
Z0203,2021,758.8,48,25.7,39.0,,1,6,0
Z0203,2022,1145.8,81,38.8,80.7,,1,3,0
Z0203,2023,770.4,52,16.0,30.4,,0,0,0
Z0203,2024,538.0,34,18.1,26.6,,0,0,0
Z0204,2015,818.6,59,15.5,21.6,,0,0,0
Z0204,2016,505.6,34,25.6,39.6,,0,0,0
Z0204,2017,706.9,54,66.3,120.2,,0,0,0
Z0204,2018,589.2,48,11.8,16.7,,1,3,0
Z0204,2019,713.8,56,17.2,30.1,,0,0,0
Z0204,2020,873.1,57,49.8,72.7,,0,0,0
Z0204,2021,629.5,45,10.0,19.0,,0,0,0
Z0204,2022,958.1,77,47.3,86.3,,0,0,0
Z0204,2023,743.4,54,43.6,90.7,,1,4,0
Z0204,2024,1020.8,76,51.3,73.9,,0,0,0
Z0205,2015,599.3,36,10.0,13.0,,0,0,0
Z0205,2016,582.0,45,16.3,19.7,,0,0,0
Z0205,2017,771.9,58,10.0,20.7,,1,22,0
Z0205,2018,589.6,38,35.4,56.8,,0,0,0
Z0205,2019,782.4,50,48.1,87.8,,1,7,0
Z0205,2020,477.1,41,20.5,41.0,,0,0,0
Z0205,2021,851.5,67,67.1,83.4,,1,8,0
Z0205,2022,1306.2,89,17.7,37.7,,0,0,0
Z0205,2023,732.3,52,19.6,37.9,,0,0,0
Z0205,2024,1072.9,76,55.2,104.1,,0,0,0
Z0206,2015,940.6,66,34.0,52.8,,0,0,0
Z0206,2016,731.8,52,41.7,79.7,,1,9,0
Z0206,2017,585.7,39,14.8,32.6,,1,1,0
Z0206,2018,643.7,42,43.9,86.2,,0,0,0
Z0206,2019,870.5,55,12.2,15.5,,0,0,0
Z0206,2020,610.7,36,51.5,102.7,,1,10,0
Z0206,2021,607.6,37,42.9,76.6,,1,9,0
Z0206,2022,724.3,50,47.8,84.0,,0,0,0
Z0206,2023,523.7,44,21.2,41.5,,0,0,0
Z0206,2024,1219.5,89,75.1,99.6,,1,3,0
Z0207,2015,628.5,39,24.4,39.8,,0,0,0
Z0207,2016,632.1,46,66.0,117.3,,0,0,0
Z0207,2017,691.1,52,22.5,47.4,,1,3,0
Z0207,2018,374.5,28,13.9,17.4,,0,0,0
Z0207,2019,436.9,28,10.9,19.6,,0,0,0
Z0207,2020,597.1,40,28.7,57.5,,0,0,0
Z0207,2021,713.4,52,97.6,123.7,,1,4,0
Z0207,2022,769.2,58,43.6,75.0,,0,0,0
Z0207,2023,492.8,36,51.3,102.8,,1,5,0
Z0207,2024,461.9,36,10.6,12.9,,0,0,0
Z0208,2015,472.7,31,14.9,22.8,,0,0,0
Z0208,2016,413.3,30,20.2,31.9,,0,0,0
Z0208,2017,445.2,33,21.8,43.1,,0,0,0
Z0208,2018,431.2,31,24.4,46.1,,0,0,0
Z0208,2019,570.4,42,10.0,13.5,,0,0,0
Z0208,2020,617.1,37,26.8,39.6,,0,0,0
Z0208,2021,376.1,27,10.0,17.2,,0,0,0
Z0208,2022,504.3,32,10.1,19.0,,0,0,0
Z0208,2023,376.0,32,32.0,45.7,,0,0,0
Z0208,2024,673.1,46,18.1,29.0,,0,0,0
Z0209,2015,450.2,28,44.2,71.4,,1,2,0
Z0209,2016,597.9,37,56.4,108.6,,1,11,0
Z0209,2017,396.2,24,36.1,68.3,,0,0,0
Z0209,2018,363.2,21,10.0,17.8,,0,0,0
Z0209,2019,508.3,36,13.4,29.1,,0,0,0
Z0209,2020,528.0,42,15.5,29.9,,1,1,0
Z0209,2021,413.7,27,25.6,40.4,,1,4,0
Z0209,2022,666.7,48,10.0,15.2,,0,0,0
Z0209,2023,438.4,24,13.2,22.4,,1,15,0
Z0209,2024,935.1,65,42.1,92.1,,1,2,0
Z0210,2015,591.6,42,38.2,53.2,,0,0,0
Z0210,2016,692.1,49,23.9,50.3,,0,0,0
Z0210,2017,370.3,25,42.8,75.1,,0,0,0
Z0210,2018,331.9,33,10.0,16.1,,0,0,0
Z0210,2019,435.1,33,37.7,71.3,,0,0,0
Z0210,2020,663.7,47,42.5,71.7,,0,0,0
Z0210,2021,339.3,25,11.5,16.0,,0,0,0
Z0210,2022,630.3,43,24.6,40.3,,0,0,0
Z0210,2023,388.8,25,21.9,40.9,,0,0,0
Z0210,2024,563.6,41,26.4,46.4,,0,0,0
Z0211,2015,401.6,34,13.3,20.0,,0,0,0
Z0211,2016,517.8,32,27.8,40.3,,0,0,0
Z0211,2017,491.8,27,20.0,31.2,,1,5,0
Z0211,2018,620.5,45,24.5,38.1,,0,0,0
Z0211,2019,348.2,22,17.2,30.8,,1,21,0
Z0211,2020,631.8,36,10.0,20.8,,1,15,0
Z0211,2021,452.6,30,19.9,41.3,,1,3,0
Z0211,2022,915.0,69,14.9,26.7,,1,15,0
Z0211,2023,557.9,44,29.0,55.7,,1,11,0
Z0211,2024,623.7,47,19.9,22.4,,1,11,0
Z0212,2015,587.5,44,79.7,120.0,,0,0,0
Z0212,2016,355.5,24,16.2,30.2,,0,0,0
Z0212,2017,397.4,29,10.0,15.7,,0,0,0
Z0212,2018,643.0,49,30.3,49.6,,0,0,0
Z0212,2019,468.3,37,19.4,42.1,,0,0,0
Z0212,2020,708.8,51,81.3,172.2,,0,0,0
Z0212,2021,442.0,31,11.6,20.8,,0,0,0
Z0212,2022,571.2,43,29.8,47.4,,0,0,0
Z0212,2023,593.1,41,30.4,37.6,,0,0,0
Z0212,2024,508.5,37,26.6,41.1,,0,0,0
Z0213,2015,695.6,40,67.6,132.8,,0,0,0
Z0213,2016,477.1,21,40.4,63.8,,0,0,0
Z0213,2017,556.1,42,38.0,60.5,,0,0,0
Z0213,2018,729.6,50,62.6,120.0,,0,0,0
Z0213,2019,570.0,37,41.3,53.6,,0,0,0
Z0213,2020,438.8,28,10.0,15.3,,0,0,0
Z0213,2021,424.3,34,25.5,42.6,,0,0,0
Z0213,2022,877.2,58,21.6,33.3,,0,0,0
Z0213,2023,863.6,62,39.1,55.0,,0,0,0
Z0213,2024,679.2,43,74.9,133.3,,0,0,0
Z0214,2015,284.2,21,13.0,16.2,,0,0,0
Z0214,2016,473.2,36,13.8,25.9,,0,0,0
Z0214,2017,694.9,47,24.5,49.7,,0,0,0
Z0214,2018,432.1,29,20.0,35.5,,0,0,0
Z0214,2019,409.5,36,11.0,22.7,,0,0,0
Z0214,2020,586.3,42,66.7,85.0,,0,0,0
Z0214,2021,553.0,41,10.0,18.5,,0,0,0
Z0214,2022,619.8,38,16.4,23.4,,0,0,0
Z0214,2023,432.9,35,30.0,45.9,,0,0,0
Z0214,2024,635.3,45,19.0,23.9,,0,0,0
Z0215,2015,553.6,36,27.5,49.8,,1,1,0
Z0215,2016,538.6,40,23.3,35.5,,0,0,0
Z0215,2017,498.0,33,19.0,31.4,,0,0,0
Z0215,2018,397.6,24,13.6,16.8,,0,0,0
Z0215,2019,540.2,38,58.6,118.5,,1,19,0
Z0215,2020,599.4,49,30.8,48.6,,0,0,0
Z0215,2021,380.5,22,15.1,24.3,,1,2,0
Z0215,2022,494.5,33,16.7,22.2,,1,8,0
Z0215,2023,253.5,22,21.3,27.8,,0,0,0
Z0215,2024,579.6,36,39.9,82.6,,0,0,0
Z0216,2015,488.7,33,39.9,50.9,,0,0,0
Z0216,2016,579.7,39,61.3,107.3,,0,0,0
Z0216,2017,428.7,35,28.1,56.9,,0,0,0
Z0216,2018,393.7,33,12.4,25.1,,0,0,0
Z0216,2019,589.4,38,18.7,35.3,,0,0,0
Z0216,2020,848.9,64,45.6,87.5,,0,0,0
Z0216,2021,506.5,36,18.7,56.2,,0,0,0
Z0216,2022,513.6,42,10.0,17.0,,0,0,0
Z0216,2023,349.0,27,10.0,12.6,,0,0,0
Z0216,2024,269.4,16,10.0,21.6,,0,0,0
Z0217,2015,711.3,46,16.5,29.8,,0,0,0
Z0217,2016,397.6,26,22.2,46.5,,0,0,0
Z0217,2017,549.0,39,20.8,25.4,,0,0,0
Z0217,2018,501.0,38,16.6,34.3,,0,0,0
Z0217,2019,388.3,24,10.0,21.9,,0,0,0
Z0217,2020,616.6,46,17.3,22.1,,0,0,0
Z0217,2021,483.1,36,21.9,47.9,,0,0,0
Z0217,2022,690.8,47,28.2,40.7,,0,0,0
Z0217,2023,418.8,31,11.7,14.2,,0,0,0
Z0217,2024,549.5,42,59.4,83.7,,0,0,0
Z0218,2015,636.0,54,22.0,40.7,,0,0,0
Z0218,2016,493.2,33,31.7,50.5,,0,0,0
Z0218,2017,500.8,37,33.5,42.8,,0,0,0
Z0218,2018,377.6,32,18.1,28.3,,0,0,0
Z0218,2019,419.3,37,15.4,30.3,,0,0,0
Z0218,2020,646.0,45,47.2,70.2,,0,0,0
Z0218,2021,372.7,23,36.1,62.1,,0,0,0
Z0218,2022,721.2,53,50.1,82.9,,0,0,0
Z0218,2023,637.6,45,10.0,17.8,,0,0,0
Z0218,2024,794.1,57,27.2,33.2,,0,0,0
Z0219,2015,735.4,50,32.9,40.5,,0,0,0
Z0219,2016,494.7,34,55.9,122.6,,0,0,0
Z0219,2017,776.9,52,59.3,128.3,,0,0,0
Z0219,2018,303.6,20,25.1,13.9,,0,0,0
Z0219,2019,490.8,41,16.1,28.2,,0,0,0
Z0219,2020,744.2,46,13.4,24.2,,0,0,0
Z0219,2021,499.2,33,10.0,18.8,,0,0,0
Z0219,2022,514.9,34,25.1,52.8,,0,0,0
Z0219,2023,512.5,31,10.0,13.5,,0,0,0
Z0219,2024,904.9,69,52.5,67.6,,0,0,0
Z0220,2015,510.9,37,31.7,45.8,,0,0,0
Z0220,2016,409.8,27,22.7,43.2,,0,0,0
Z0220,2017,502.6,35,10.0,19.3,,1,3,0
Z0220,2018,646.7,46,10.0,17.6,,1,5,0
Z0220,2019,597.2,46,32.4,48.8,,1,9,0
Z0220,2020,948.6,70,10.0,20.0,,0,0,0
Z0220,2021,455.1,39,24.0,33.7,,0,0,0
Z0220,2022,568.0,46,47.0,86.0,,0,0,0
Z0220,2023,654.5,47,21.7,34.7,,0,0,0
Z0220,2024,497.2,33,10.0,12.7,,0,0,0
Z0221,2015,381.5,24,22.4,30.9,,0,0,0
Z0221,2016,389.4,28,66.2,115.6,,0,0,0
Z0221,2017,434.0,36,39.8,58.2,,0,0,0
Z0221,2018,593.4,42,55.5,82.4,,0,0,0
Z0221,2019,438.8,32,20.9,42.3,,0,0,0
Z0221,2020,728.3,46,74.1,147.6,,0,0,0
Z0221,2021,640.0,38,20.1,42.5,,0,0,0
Z0221,2022,398.4,35,10.8,19.0,,0,0,0
Z0221,2023,557.6,36,32.6,63.9,,0,0,0
Z0221,2024,763.4,53,42.8,54.6,,0,0,0
Z0222,2015,308.4,20,10.8,22.5,,0,0,0
Z0222,2016,439.3,40,15.5,23.8,,0,0,0
Z0222,2017,429.6,30,66.6,98.3,,0,0,0
Z0222,2018,757.5,56,39.3,84.1,,0,0,0
Z0222,2019,601.0,43,43.7,72.9,,0,0,0
Z0222,2020,675.0,48,26.0,39.5,,0,0,0
Z0222,2021,562.1,34,21.1,28.5,,0,0,0
Z0222,2022,378.3,31,25.9,49.5,,0,0,0
Z0222,2023,568.0,38,18.1,35.8,,0,0,0
Z0222,2024,825.7,63,21.4,29.3,,0,0,0
Z0223,2015,539.05,35,10.0,16.3,,0,0,0
Z0223,2016,550.4,39,73.3,129.6,,0,0,0
Z0223,2017,425.5,24,24.8,45.3,,0,0,0
Z0223,2018,515.9,30,27.3,51.1,,0,0,0
Z0223,2019,614.8,45,57.0,98.1,,1,13,0
Z0223,2020,539.05,37,28.3,56.2,,0,0,0
Z0223,2021,591.5,38,22.3,36.3,,1,4,0
Z0223,2022,527.7,39,37.3,75.2,,0,0,0
Z0223,2023,473.3,36,10.0,15.2,,0,0,0
Z0223,2024,654.1,44,82.9,111.8,,1,5,0
Z0224,2015,569.8,35,10.0,21.3,,0,0,0
Z0224,2016,323.6,22,33.7,72.3,,0,0,0
Z0224,2017,393.4,27,12.6,26.0,,0,0,0
Z0224,2018,658.0,39,28.6,59.1,,0,0,0
Z0224,2019,621.3,48,18.7,26.1,,0,0,0
Z0224,2020,449.1,37,12.7,24.7,,1,4,0
Z0224,2021,596.6,40,11.0,13.6,,1,5,0
Z0224,2022,614.1,43,26.2,43.0,,0,0,0
Z0224,2023,325.6,19,10.9,22.3,,0,0,0
Z0224,2024,569.8,41,17.3,30.0,,0,0,0
Z0225,2015,735.8,53,33.1,60.9,,0,0,0
Z0225,2016,299.8,22,25.1,44.6,,0,0,0
Z0225,2017,293.0,23,18.6,38.3,,0,0,0
Z0225,2018,700.1,46,63.0,124.8,,0,0,0
Z0225,2019,522.3,36,51.0,70.5,,0,0,0
Z0225,2020,676.2,53,33.1,45.5,,0,0,0
Z0225,2021,516.4,33,23.1,29.9,,0,0,0
Z0225,2022,536.2,33,44.0,70.3,,0,0,0
Z0225,2023,352.5,26,33.8,54.0,,0,0,0
Z0225,2024,633.8,54,23.7,34.4,,0,0,0
Z0226,2015,480.9,38,30.6,62.5,,0,0,0
Z0226,2016,648.7,46,21.0,30.7,,0,0,0
Z0226,2017,373.6,32,21.7,43.6,,0,0,0
Z0226,2018,480.9,42,50.2,94.7,,0,0,0
Z0226,2019,375.4,24,30.6,52.4,,0,0,0
Z0226,2020,820.1,62,47.2,57.1,,0,0,0
Z0226,2021,441.2,29,39.2,70.9,,0,0,0
Z0226,2022,466.7,33,11.2,23.7,,0,0,0
Z0226,2023,594.2,34,37.3,55.3,,0,0,0
Z0226,2024,787.7,53,37.5,58.3,,0,0,0
Z0227,2015,582.5,36,10.8,23.2,,0,0,0
Z0227,2016,515.1,34,10.0,19.8,,0,0,0
Z0227,2017,444.7,27,13.9,22.3,,0,0,0
Z0227,2018,312.3,23,13.1,22.8,,0,0,0
Z0227,2019,817.2,50,20.5,28.0,,0,0,0
Z0227,2020,666.8,50,55.5,111.3,,0,0,0
Z0227,2021,520.4,41,11.3,17.8,,0,0,0
Z0227,2022,552.9,35,27.0,42.6,,0,0,0
Z0227,2023,287.8,24,13.9,29.5,,0,0,0
Z0227,2024,644.5,49,28.5,61.3,,0,0,0
Z0228,2015,544.7,37,10.0,21.8,,0,0,0
Z0228,2016,349.4,29,25.5,55.9,,0,0,0
Z0228,2017,864.2,58,63.0,89.8,,0,0,0
Z0228,2018,503.6,39,14.4,18.2,,0,0,0
Z0228,2019,441.6,30,10.3,20.5,,0,0,0
Z0228,2020,663.9,39,58.0,125.7,,0,0,0
Z0228,2021,470.6,36,24.5,52.4,,0,0,0
Z0228,2022,382.1,27,14.3,30.1,,0,0,0
Z0228,2023,432.1,33,10.0,20.9,,0,0,0
Z0228,2024,587.2,43,56.6,79.5,,0,0,0
Z0229,2015,864.6,68,32.1,67.3,,0,0,0
Z0229,2016,578.9,36,22.5,48.4,,1,4,0
Z0229,2017,497.5,30,37.5,78.7,,1,15,0
Z0229,2018,383.8,28,33.2,65.0,,1,2,0
Z0229,2019,606.8,37,34.1,51.0,,0,0,0
Z0229,2020,895.6,65,34.0,44.5,,0,0,0
Z0229,2021,448.7,29,14.4,20.5,,0,0,0
Z0229,2022,419.1,30,33.2,14.9,,0,0,0
Z0229,2023,780.2,61,30.9,66.7,,0,0,0
Z0229,2024,760.2,60,46.2,79.8,,0,0,0
Z0230,2015,398.0,27,10.0,21.9,,0,0,0
Z0230,2016,452.3,34,19.3,24.3,,0,0,0
Z0230,2017,515.1,42,14.2,18.9,,0,0,0
Z0230,2018,574.1,41,20.1,24.4,,0,0,0
Z0230,2019,425.2,26,17.2,29.6,,0,0,0
Z0230,2020,514.5,36,15.3,24.1,,0,0,0
Z0230,2021,594.3,45,60.2,92.5,,0,0,0
Z0230,2022,645.7,41,55.7,75.4,,0,0,0
Z0230,2023,365.7,28,11.7,22.1,,0,0,0
Z0230,2024,852.7,61,44.4,56.4,,0,0,0
Z0231,2015,535.1,38,29.3,53.1,,0,0,0
Z0231,2016,540.3,43,97.2,133.6,,0,0,0
Z0231,2017,504.6,34,16.8,25.6,,0,0,0
Z0231,2018,455.5,32,55.7,118.0,,0,0,0
Z0231,2019,520.9,36,25.4,51.9,,0,0,0
Z0231,2020,555.2,41,16.7,31.3,,0,0,0
Z0231,2021,513.1,38,17.8,27.8,,0,0,0
Z0231,2022,608.1,40,34.1,68.1,,0,0,0
Z0231,2023,668.5,48,60.9,91.6,,0,0,0
Z0231,2024,444.0,26,10.0,20.0,,0,0,0
Z0232,2015,529.8,33,10.2,16.2,,0,0,0
Z0232,2016,564.5,40,29.3,49.8,,0,0,0
Z0232,2017,278.8,17,10.5,15.3,,0,0,0
Z0232,2018,635.1,45,10.0,20.9,,0,0,0
Z0232,2019,509.2,33,25.9,36.1,,0,0,0
Z0232,2020,687.7,43,33.9,46.6,,0,0,0
Z0232,2021,410.9,29,21.9,34.1,,0,0,0
Z0232,2022,722.0,55,29.0,37.1,,0,0,0
Z0232,2023,357.3,25,14.0,27.4,,0,0,0
Z0232,2024,473.4,28,22.8,41.6,,0,0,0
Z0233,2015,473.5,39,57.8,118.3,,0,0,0
Z0233,2016,675.5,49,12.7,18.1,,0,0,0
Z0233,2017,702.7,46,10.0,15.3,,0,0,0
Z0233,2018,535.5,41,42.4,89.5,,0,0,0
Z0233,2019,398.0,34,10.2,14.2,,0,0,0
Z0233,2020,564.9,48,13.3,17.1,,0,0,0
Z0233,2021,549.8,43,17.4,28.6,,0,0,0
Z0233,2022,645.5,44,40.8,71.5,,0,0,0
Z0233,2023,334.5,19,10.0,18.1,,0,0,0
Z0233,2024,548.6,50,13.3,30.3,,0,0,0
Z0234,2015,245.3,15,10.0,12.6,,0,0,0
Z0234,2016,374.7,28,31.7,15.4,,0,0,0
Z0234,2017,374.8,25,14.3,23.8,,0,0,0
Z0234,2018,757.8,53,31.7,57.9,,0,0,0
Z0234,2019,584.2,38,37.3,58.9,,0,0,0
Z0234,2020,539.6,38,42.0,67.0,,0,0,0
Z0234,2021,860.8,68,56.2,110.4,,0,0,0
Z0234,2022,736.1,54,19.2,36.4,,0,0,0
Z0234,2023,378.5,24,10.0,17.4,,0,0,0
Z0234,2024,571.9,41,39.0,83.9,,0,0,0
Z0235,2015,400.5,29,12.7,24.0,,0,0,0
Z0235,2016,611.1,43,17.1,36.2,,0,0,0
Z0235,2017,446.1,37,29.9,46.0,,0,0,0
Z0235,2018,456.4,37,10.0,16.7,,0,0,0
Z0235,2019,367.2,22,10.0,20.3,,0,0,0
Z0235,2020,744.4,51,10.0,17.4,,0,0,0
Z0235,2021,418.9,30,10.3,17.4,,0,0,0
Z0235,2022,597.3,43,37.0,61.3,,0,0,0
Z0235,2023,185.8,7,10.0,12.0,,0,0,0
Z0235,2024,569.3,36,21.3,35.6,,0,0,0
Z0236,2015,435.1,29,24.0,52.1,,0,0,0
Z0236,2016,325.5,17,10.7,16.7,,0,0,0
Z0236,2017,396.5,28,11.7,25.2,,0,0,0
Z0236,2018,437.1,29,14.9,22.6,,0,0,0
Z0236,2019,358.2,28,24.4,45.0,,0,0,0
Z0236,2020,602.3,42,35.2,48.1,,0,0,0
Z0236,2021,262.8,12,14.3,21.2,,1,3,0
Z0236,2022,504.7,36,10.0,20.8,,0,0,0
Z0236,2023,455.2,28,15.1,18.5,,0,0,0
Z0236,2024,340.8,25,22.8,35.1,,0,0,0
Z0237,2015,459.4,33,17.1,36.2,,0,0,0
Z0237,2016,584.5,37,27.5,42.7,,0,0,0
Z0237,2017,810.5,60,51.4,86.7,,0,0,0
Z0237,2018,729.2,46,10.0,12.3,,0,0,0
Z0237,2019,475.2,36,56.3,106.3,,0,0,0
Z0237,2020,448.2,25,24.9,49.5,,0,0,0
Z0237,2021,556.0,40,30.3,57.4,,0,0,0
Z0237,2022,678.6,56,43.2,79.0,,0,0,0
Z0237,2023,339.0,22,17.2,22.3,,0,0,0
Z0237,2024,618.1,37,37.4,55.6,,0,0,0
Z0238,2015,625.9,44,22.4,42.5,,0,0,0
Z0238,2016,541.3,45,22.4,13.1,,0,0,0
Z0238,2017,617.4,47,10.0,14.7,,0,0,0
Z0238,2018,675.7,40,59.4,81.1,,1,10,0
Z0238,2019,617.4,33,10.9,22.7,,0,0,0
Z0238,2020,862.6,64,62.5,132.3,,0,0,0
Z0238,2021,537.0,35,32.5,50.5,,0,0,0
Z0238,2022,961.5,69,21.0,27.0,,0,0,0
Z0238,2023,469.2,38,37.3,79.4,,0,0,0
Z0238,2024,426.5,31,16.1,24.0,,0,0,0
Z0239,2015,659.3,47,44.5,84.9,,1,7,0
Z0239,2016,553.9,40,31.9,44.2,,0,0,0
Z0239,2017,274.4,19,10.7,19.7,,0,0,0
Z0239,2018,599.9,32,28.2,42.0,,1,1,0
Z0239,2019,643.4,43,17.0,36.8,,0,0,0
Z0239,2020,905.7,68,80.3,143.6,,1,3,0
Z0239,2021,599.9,40,26.4,47.4,,0,0,0
Z0239,2022,419.6,31,10.0,12.7,,0,0,0
Z0239,2023,579.1,39,26.1,36.8,,0,0,0
Z0239,2024,627.2,39,26.4,83.2,,0,0,0
Z0240,2015,315.4,22,15.7,24.1,7.35,1,2,1
